"swt","sr","st100","st255","sm100","sm255","doc_gwlf","cyday"
5.829554,32.79166667,6.204999938,7.9925,0.424916667,0.424,6.793,0.829037572555042
5.747661,67.79166667,6.184166529,7.955,0.424125,0.424,6.408,0.819152044288992
5.817421,25.375,6.105,7.911249738,0.422541667,0.424,6.678,0.809016994374947
5.786723,64.66666667,6.125833208,7.871666567,0.421708333,0.424,6.228,0.798635510047293
5.70867,53.58333333,6.086249925,7.83625,0.419833333,0.424,6.101,0.788010753606722
5.713521,54.33333333,5.9675,7.794583333,0.420208333,0.424,7.153,0.777145961456971
5.683775,60.58333333,5.969583333,7.755,0.421875,0.424,6.71,0.766044443118978
5.576593,68,5.925833183,7.71125,0.4215,0.424,8.073,0.754709580222772
5.421371,56.75,5.79875,7.673749813,0.419666667,0.424,7.021,0.743144825477394
5.177428,32.29166667,5.590416617,7.632083171,0.418791667,0.42325,8.897,0.731353701619171
5.128317,46.08333333,5.409166592,7.58625,0.420583333,0.423,8.008,0.719339800338651
4.908392,10.75,5.296666667,7.53625,0.419875,0.423,8.046,0.707106781186548
4.894717,83.66666667,5.198749963,7.482083333,0.423583333,0.423,7.198,0.694658370458997
4.933793,54.70833333,5.175833158,7.434166542,0.423,0.42325,5.883,0.681998360062498
5.248492,68.375,5.184166492,7.384166492,0.422166667,0.423,5.522,0.669130606358858
5.101929,81.875,5.323749975,7.338333333,0.421041667,0.423,5.372,0.656059028990507
6.535207,29.375,5.513333283,7.294583333,0.418541667,0.423,7.939,0.642787609686539
5.451599,78.5,5.784166629,7.255,0.425,0.423375,7.665,0.629320391049838
5.467175,73.20833333,5.911249738,7.225833333,0.425333333,0.424,7.445,0.615661475325658
5.583612,33.70833333,5.96125,7.205,0.423708333,0.424,6.83,0.601815023152048
5.781096,73.5,6.107083271,7.169583121,0.427875,0.425208333,6.925,0.587785252292473
5.746567,57.08333333,6.250833333,7.1549997,0.426125,0.426,5.835,0.573576436351046
5.751364,79.5,6.255,7.140416454,0.424583333,0.426,6.817,0.559192903470747
5.810077,92,6.265416667,7.105,0.422625,0.426,6.435,0.544639035015027
5.822139,94.75,6.319583333,7.105,0.421791667,0.426,5.489,0.529919264233205
5.793961,101.5416667,6.282083333,7.08,0.419833333,0.425916667,5.134,0.515038074910054
5.798445,55.66666667,6.182083158,7.055,0.417541667,0.425,5.742,0.5
5.802903,71.75,6.102916604,7.055,0.416625,0.425,5.579,0.484809620246337
5.814253,90.33333333,5.971666579,7.0175,0.415791667,0.425,5.322,0.469471562785891
5.857943,89.91666667,5.890416454,7.005,0.414416667,0.424041667,5.338,0.453990499739547
5.969923,40.625,5.917499775,6.982083333,0.412125,0.424,5.14,0.438371146789077
6.204729,18.04166667,6.090416592,6.955,0.411583333,0.423583333,5.777,0.422618261740699
6.105865,132.375,6.282083333,6.955,0.414541667,0.423,5.419,0.4067366430758
6.236283,45.41666667,6.382083271,6.921666467,0.413125,0.423,5.102,0.390731128489274
6.391673,37.70833333,6.53625,6.9049997,0.411666667,0.422833333,5.144,0.374606593415912
6.389323,127.9166667,6.527916667,6.9049997,0.410208333,0.422,5.09,0.3583679495453
6.405628,144.625,6.448749863,6.9049997,0.408,0.422,5.047,0.342020143325669
6.465454,122.875,6.342499913,6.9049997,0.405708333,0.421375,5.064,0.325568154457157
7.186658,55.66666667,6.369583271,6.857083321,0.403708333,0.421,5.14,0.309016994374947
6.605288,65.41666667,6.56124995,6.855,0.401833333,0.420541667,5.276,0.292371704722737
6.667724,136.3333333,6.767499975,6.855,0.399708333,0.42,5.464,0.275637355816999
6.789762,65.5,7.002916617,6.855,0.39775,0.4195,5.724,0.258819045102521
6.901245,87.125,7.194583221,6.855,0.395666667,0.419,5.762,0.241921895599668
7.081313,109.4583333,7.315416654,6.859166642,0.393541667,0.418458333,5.584,0.224951054343865
7.214768,70.54166667,7.465416579,6.9049997,0.391916667,0.418,6.404,0.207911690817759
7.27523,133.4166667,7.619583208,6.9049997,0.393916667,0.417291667,7.725,0.190808995376545
7.048475,74.04166667,7.548749963,6.9049997,0.399291667,0.417,7.537,0.17364817766693
6.739233,142.9583333,7.265416554,6.9049997,0.403583333,0.417,7.469,0.156434465040231
6.758927,162.4166667,7.048749975,6.921666467,0.405208333,0.416333333,6.016,0.139173100960066
6.745257,48.125,6.900833258,6.915416429,0.405458333,0.416,6.753,0.121869343405147
6.810519,156.1666667,6.81125,6.907083046,0.406791667,0.416,5.65,0.104528463267653
6.854105,162.5416667,6.809166667,6.9049997,0.406375,0.416,5.36,0.0871557427476581
6.916093,177.1666667,6.821666667,6.9049997,0.404625,0.416,5.32,0.0697564737441255
6.914523,127.2916667,6.752916667,6.9049997,0.403125,0.415,5.355,0.052335956242944
6.968578,108.9583333,6.67999985,6.9049997,0.401416667,0.415,5.284,0.0348994967025011
7.220841,174.9583333,6.746666667,6.9049997,0.401958333,0.415,5.332,0.0174524064372834
7.37046,155.0416667,6.998749913,6.9049997,0.403666667,0.415,5.412,6.12323399573677e-17
7.502141,194.2083333,7.267499975,6.9049997,0.404375,0.414125,5.461,-0.0174524064372835
7.597058,74.58333333,7.509166629,6.915416429,0.404416667,0.414,5.263,-0.0348994967025007
7.730587,132.7916667,7.725833246,6.955,0.407791667,0.414,5.499,-0.0523359562429436
7.875038,152.9166667,7.9487499,6.955,0.407708333,0.414,5.601,-0.0697564737441253
8.076017,69.79166667,8.198750104,6.9925,0.406958333,0.414,5.557,-0.0871557427476582
8.289403,162.9583333,8.463333417,7.009166667,0.407,0.414,5.585,-0.104528463267653
8.343136,185.25,8.605,7.055,0.407,0.413958333,5.547,-0.121869343405147
8.380307,167.25,8.509166667,7.08625,0.40675,0.413,5.672,-0.139173100960065
8.522316,143.75,8.471666667,7.107083321,0.405666667,0.413,5.692,-0.156434465040231
8.608664,185.5416667,8.569583333,7.1549997,0.40425,0.413,5.593,-0.17364817766693
8.650701,111,8.575833333,7.17999985,0.402541667,0.413,5.746,-0.190808995376545
8.695403,124.2083333,8.525833333,7.205,0.400666667,0.413,5.83,-0.207911690817759
8.762718,147.9166667,8.534166667,7.246666667,0.39875,0.412458333,5.864,-0.224951054343865
8.892016,200.1666667,8.56125,7.263333333,0.396666667,0.412,6.002,-0.241921895599668
8.970647,235.6666667,8.609166667,7.305,0.394166667,0.412,6.204,-0.258819045102521
9.013599,102.0833333,8.702916667,7.332083333,0.391875,0.41175,6.474,-0.275637355816999
9.148181,90,8.769583333,7.355,0.389666667,0.411,6.653,-0.292371704722737
9.498112,158.5833333,8.777916667,7.400833058,0.387583333,0.411,6.639,-0.309016994374947
9.605569,141.7916667,8.82375,7.421666467,0.38575,0.410583333,7.058,-0.325568154457156
9.537553,263.0833333,8.963333333,7.455,0.383791667,0.41,7.599,-0.342020143325669
9.68011,185.9583333,9.100833333,7.496666667,0.38125,0.409958333,7.662,-0.3583679495453
9.80651,163.5416667,9.2925,7.532083333,0.37925,0.409,7.717,-0.374606593415912
9.961741,214.875,9.48625,7.571666667,0.3775,0.409,6.261,-0.390731128489274
10.169436,214.3333333,9.613333333,7.617499925,0.376583333,0.408291667,5.939,-0.4067366430758
10.154414,211.5833333,9.66125,7.663333083,0.3755,0.408,7.085,-0.422618261740699
10.346067,214.125,9.73,7.707083333,0.374916667,0.407458333,6.126,-0.438371146789078
10.746748,255.5416667,9.815416667,7.755,0.374666667,0.407,5.678,-0.453990499739547
10.97749,223.4583333,9.888333333,7.800833333,0.374625,0.406666667,5.954,-0.469471562785891
11.363564,225.3333333,10.0175,7.84875,0.373541667,0.406,6.293,-0.484809620246337
11.311356,134.875,10.155,7.896666417,0.373,0.406,6.341,-0.5
11.667702,235.9166667,10.18208333,7.948749963,0.373,0.405166667,5.966,-0.515038074910054
11.28006,95.5,10.32375,7.99875,0.373125,0.405,5.941,-0.529919264233205
11.582917,59.41666667,10.41541667,8.04875,0.37325,0.404791667,6.189,-0.544639035015027
11.568976,90.66666667,10.48416667,8.098750438,0.373,0.404,5.625,-0.559192903470747
11.579485,142.7083333,10.54041667,8.148750063,0.373958333,0.404,5.564,-0.573576436351046
11.466084,176.875,10.51125,8.202916667,0.375083333,0.403833333,6.482,-0.587785252292473
11.523628,124.7083333,10.40708333,8.255,0.379791667,0.403,6.065,-0.601815023152048
11.559326,132.5,10.31125,8.305,0.384958333,0.403,6.193,-0.615661475325658
11.537188,209.4583333,10.25708333,8.348750438,0.389583333,0.403,6.588,-0.629320391049837
11.570258,167.1666667,10.255,8.3883335,0.394166667,0.403,8.188,-0.642787609686539
11.623156,225.75,10.26333333,8.427916667,0.404291667,0.403,8.336,-0.656059028990507
11.736838,237.75,10.26958333,8.465416667,0.408583333,0.403,7.256,-0.669130606358858
11.893879,254.5416667,10.24458333,8.505,0.4085,0.403541667,7.051,-0.681998360062498
12.064532,107.5416667,10.30916667,8.552916667,0.407208333,0.404,7.04,-0.694658370458997
12.412148,218.4166667,10.40083333,8.590416667,0.405625,0.404,7.101,-0.707106781186547
12.591188,269,10.57166667,8.63,0.40375,0.404,7.015,-0.719339800338651
12.333857,55.08333333,10.75083333,8.67375,0.401875,0.404,8.714,-0.73135370161917
12.50238,231.4166667,10.805,8.721666667,0.408833333,0.404,8.701,-0.743144825477394
12.32803,115.875,10.72583333,8.765416667,0.412375,0.404791667,8.312,-0.754709580222772
12.504902,164.9166667,10.63416667,8.805,0.413666667,0.405125,8.245,-0.766044443118978
12.503569,193.5833333,10.78208333,8.852916667,0.414958333,0.406,8.48,-0.777145961456971
12.415963,225.375,10.85708333,8.900833333,0.415041667,0.406666667,9.608,-0.788010753606722
12.372308,224.3333333,10.82791667,8.940416667,0.417041667,0.4075,8.617,-0.798635510047293
12.395369,177.9583333,10.73,8.975833333,0.415416667,0.408166667,8.16,-0.809016994374947
12.632664,157.25,10.64041667,9.013333333,0.413125,0.409,7.898,-0.819152044288992
13.084872,220.9583333,10.67166667,9.055,0.41075,0.409,7.246,-0.829037572555042
13.469004,230.125,10.79666667,9.0925,0.408875,0.409,7.854,-0.838670567945424
13.540825,289.6666667,11.00083333,9.127916667,0.406583333,0.409,7.764,-0.848048096156426
13.65154,287.6666667,11.26333333,9.17375,0.403791667,0.409,7.674,-0.857167300702112
14.175654,234.5833333,11.46958333,9.221666667,0.401,0.408833333,7.615,-0.866025403784439
14.248698,224.2916667,11.58,9.27375,0.398125,0.408,7.595,-0.874619707139396
14.251297,96.5,11.70916667,9.327916667,0.395708333,0.408,6.844,-0.882947592858927
14.330517,178.7083333,11.83833333,9.377916667,0.393666667,0.408,7.05,-0.891006524188368
14.471204,280.5833333,11.89041667,9.434166667,0.391458333,0.408,7.789,-0.898794046299167
14.61548,295.9166667,11.83625,9.488333333,0.389458333,0.407416667,7.855,-0.90630778703665
14.622671,234.25,11.70708333,9.540416667,0.387583333,0.407,7.823,-0.913545457642601
14.545764,144.4166667,11.62166667,9.58625,0.385958333,0.407,7.755,-0.92050485345244
14.844067,244.9583333,11.66333333,9.627916667,0.384458333,0.406583333,7.608,-0.927183854566787
14.95899,249.0416667,11.88208333,9.675833333,0.383458333,0.406,7.127,-0.933580426497202
15.108406,216.6666667,12.0675,9.73,0.385583333,0.406,7.559,-0.939692620785908
15.451617,260.25,12.24875,9.782083333,0.388916667,0.406,8.28,-0.945518575599317
15.698876,233.9166667,12.4175,9.838333333,0.391708333,0.405333333,8.979,-0.951056516295154
15.818929,162.125,12.53,9.894583333,0.391666667,0.405,8.762,-0.956304755963035
16.136316,125.7083333,12.68,9.959166667,0.391,0.405,8.046,-0.961261695938319
16.258018,227.25,12.8175,10.02166667,0.390416667,0.405,9.042,-0.965925826289068
16.433072,310.625,12.92791667,10.08208333,0.388291667,0.404708333,8.869,-0.970295726275996
16.771774,340.125,13.03,10.1425,0.386041667,0.404,8.658,-0.974370064785235
17.160359,326.125,13.23833333,10.21958333,0.383416667,0.404,8.471,-0.978147600733806
17.376254,287.0833333,13.56541667,10.28416667,0.380875,0.40375,8.308,-0.981627183447664
17.512083,249.8333333,13.78416667,10.36333333,0.377833333,0.403,8.17,-0.984807753012208
17.722156,258.75,13.84666667,10.43416667,0.37525,0.403,8.07,-0.987688340595138
17.819772,261.4583333,13.84041667,10.5175,0.372958333,0.402583333,8.022,-0.99026806874157
18.060134,220.7083333,13.84458333,10.58625,0.37075,0.402,8.066,-0.992546151641322
18.220617,315.0416667,13.86333333,10.66333333,0.368041667,0.402,8.051,-0.994521895368273
18.791536,225.2916667,13.96958333,10.73416667,0.365458333,0.401041667,8.059,-0.996194698091746
18.505668,131.5,14.07375,10.81125,0.363458333,0.401,8.033,-0.997564050259824
18.33791,170.9166667,14.17375,10.88208333,0.36225,0.400541667,8.571,-0.998629534754574
18.229785,206.75,14.23,10.955,0.362041667,0.4,8.235,-0.999390827019096
18.22563,256.125,14.21958333,11.02791667,0.363,0.4,9.627,-0.999847695156391
18.355389,259.375,14.09666667,11.0925,0.362583333,0.399,9.406,-1
18.51312,251.0833333,14.02791667,11.16541667,0.361416667,0.399,9.135,-0.999847695156391
19.266077,339.2916667,14.07375,11.22583333,0.359958333,0.398375,8.873,-0.999390827019096
18.665076,141.0833333,14.24458333,11.28833333,0.358416667,0.398,7.771,-0.998629534754574
18.602529,134.8333333,14.27791667,11.355,0.358791667,0.397791667,9.216,-0.997564050259824
18.344031,165.3333333,14.255,11.42166667,0.358125,0.397,9.56,-0.996194698091746
18.173278,279.7916667,14.1675,11.48,0.358,0.397,10.959,-0.994521895368273
18.054948,281.9166667,14.01333333,11.53833333,0.358,0.396458333,11.007,-0.992546151641322
18.20224,262.5416667,13.88625,11.5925,0.357416667,0.396,11.153,-0.99026806874157
18.061331,295.5833333,13.855,11.64458333,0.356416667,0.396,11.348,-0.987688340595138
18.048653,119.5833333,13.86541667,11.6925,0.356,0.395,11.638,-0.984807753012208
18.212236,247.0833333,13.88833333,11.74458333,0.355791667,0.395,12.248,-0.981627183447664
18.344693,82.20833333,14.0675,11.79041667,0.35675,0.394875,12.328,-0.978147600733806
18.182328,118.75,14.18416667,11.8425,0.357416667,0.394,11.645,-0.974370064785235
18.287735,236.4166667,14.22583333,11.89666667,0.357,0.394,12.254,-0.970295726275996
18.005368,158.875,14.26125,11.94875,0.357,0.394,11.081,-0.965925826289068
17.968138,146.625,14.2675,12.00083333,0.357,0.393041667,12.13,-0.961261695938319
18.155786,253.5416667,14.28416667,12.05083333,0.357291667,0.393,12.763,-0.956304755963036
18.327784,141.4583333,14.38833333,12.10083333,0.358,0.393,14.158,-0.951056516295154
18.370861,114.75,14.50291667,12.15291667,0.358708333,0.392333333,13.019,-0.945518575599317
18.592266,205.5833333,14.64875,12.21125,0.361541667,0.392,13.375,-0.939692620785908
18.859136,235.8333333,14.82375,12.2675,0.361916667,0.392,12.808,-0.933580426497202
19.084288,107.75,14.94458333,12.32583333,0.36275,0.392,12.308,-0.927183854566787
19.216016,137.2083333,15.0675,12.38416667,0.363083333,0.391083333,11.451,-0.92050485345244
19.711852,162.5416667,15.33208333,12.44458333,0.36475,0.391,12.349,-0.913545457642601
19.757353,214.4166667,15.60083333,12.51958333,0.366125,0.391,11.94,-0.90630778703665
20.299813,257.2916667,15.84250004,12.58416667,0.366041667,0.391,11.66,-0.898794046299167
20.259067,228.7083333,16.12375008,12.6675,0.366833333,0.390583333,11.084,-0.891006524188368
19.971746,234.4583333,16.18208333,12.73833333,0.368,0.39,10.914,-0.882947592858927
19.919706,138,16.08833333,12.82166667,0.368791667,0.39,10.478,-0.874619707139396
19.71042,199.9583333,15.97791713,12.88833333,0.368,0.39,10.007,-0.866025403784439
19.675504,158,15.90083333,12.95916667,0.367625,0.39,10.159,-0.857167300702112
19.724704,228.7083333,15.82166667,13.02375,0.367,0.389625,9.922,-0.848048096156426
19.535545,230.0833333,15.755,13.08208333,0.365708333,0.389,9.948,-0.838670567945424
19.335566,179.875,15.63,13.13833333,0.3645,0.389,9.571,-0.829037572555042
18.815822,166.25,15.4675,13.19458333,0.364,0.389,9.929,-0.819152044288992
19.071581,218.25,15.27375,13.24458333,0.364291667,0.389,12.456,-0.809016994374948
19.155876,205.2083333,15.2175,13.2925,0.364458333,0.388333333,12.117,-0.798635510047293
19.106311,238.25,15.30916667,13.33833333,0.365,0.388,11.176,-0.788010753606722
19.100877,231.625,15.31125,13.38,0.365875,0.388,12.21,-0.777145961456971
19.037697,231.25,15.23208333,13.42375,0.365625,0.388,11.082,-0.766044443118978
18.885762,225.375,15.1425,13.455,0.365,0.388,12.79,-0.754709580222772
18.544104,221,15.02791667,13.505,0.366166667,0.387333333,11.341,-0.743144825477394
18.268031,207.2083333,14.8925,13.53208333,0.367958333,0.387,13.575,-0.731353701619171
18.118773,194.6666667,14.78416667,13.555,0.372,0.387,13.112,-0.719339800338651
18.092111,209.7083333,14.73208333,13.59666667,0.374083333,0.387,14.652,-0.707106781186548
17.916878,235.2083333,14.73208333,13.605,0.375,0.387,13.174,-0.694658370458998
17.907995,201.5416667,14.69666667,13.63625,0.3755,0.387,15.141,-0.681998360062499
17.750781,112.75,14.66125,13.655,0.375,0.387,14.088,-0.669130606358858
17.432358,219.4583333,14.58208333,13.6675,0.374666667,0.3865,14.307,-0.656059028990508
17.26761,215.1666667,14.4925,13.705,0.373666667,0.386,14.625,-0.642787609686539
17.138198,229.375,14.34875,13.705,0.373,0.386,14.171,-0.629320391049837
17.137795,184.2916667,14.17166667,13.705,0.372541667,0.386,13.84,-0.615661475325658
17.089466,177.75,14.03208333,13.74041667,0.371666667,0.386,12.339,-0.601815023152048
17.054371,203.2083333,13.94666667,13.755,0.370791667,0.386,13.961,-0.587785252292473
17.054477,204.5833333,13.805,13.755,0.370041667,0.386,13.373,-0.573576436351046
16.946498,135.7083333,13.62583333,13.755,0.369583333,0.385458333,12.719,-0.559192903470747
16.866903,65.70833333,13.56333333,13.755,0.369208333,0.385,10.866,-0.544639035015027
16.863115,132.7083333,13.65708333,13.755,0.370791667,0.385,13.986,-0.529919264233205
16.63483,77.70833333,13.82791667,13.755,0.371833333,0.385,13.522,-0.515038074910054
16.22628,123.0416667,13.91541667,13.755,0.373333333,0.385,13.981,-0.5
16.111285,143.875,13.96541667,13.755,0.380333333,0.385,14.377,-0.484809620246337
16.120264,109.1666667,14.02791667,13.755,0.382833333,0.385,14.352,-0.469471562785891
16.139585,85.125,14.03833333,13.755,0.38375,0.385,14.308,-0.453990499739547
16.246605,161.2083333,14.06125,13.755,0.383541667,0.385,15.166,-0.438371146789078
16.339817,135.7916667,14.06958333,13.755,0.382583333,0.385,14.636,-0.4226182617407
16.491789,152.3333333,14.06958333,13.755,0.381583333,0.385,13.897,-0.4067366430758
16.745408,147.7916667,14.16958333,13.805,0.380541667,0.385,13.158,-0.390731128489274
16.508275,84.95833333,14.31541667,13.805,0.37975,0.385,12.409,-0.374606593415912
16.405177,161,14.30708333,13.805,0.378375,0.385,11.664,-0.358367949545301
16.276985,179.5416667,14.15083333,13.805,0.377291667,0.385,10.837,-0.342020143325669
16.405227,161.4166667,13.94041667,13.805,0.375666667,0.385,10.009,-0.325568154457157
16.484997,199.5833333,13.75291667,13.805,0.3745,0.384541667,9.099,-0.309016994374948
16.522148,209.2916667,13.64666667,13.805,0.372416667,0.384,8.275,-0.292371704722737
16.608772,171.375,13.63833333,13.805,0.370208333,0.384,8.271,-0.275637355816999
16.608385,155.0416667,13.78,13.805,0.3685,0.384,8.267,-0.258819045102521
16.767484,140.0833333,13.98416667,13.805,0.366208333,0.384,8.263,-0.241921895599668
16.823371,125.4166667,14.20916667,13.805,0.364375,0.384,8.26,-0.224951054343865
16.818994,126.0833333,14.35291667,13.81541667,0.362708333,0.384,8.257,-0.20791169081776
16.945187,118.7083333,14.38625,13.855,0.361416667,0.38325,8.255,-0.190808995376545
16.94225,131.0833333,14.42791667,13.855,0.360083333,0.383,8.252,-0.17364817766693
16.974299,146.4166667,14.5675,13.855,0.359375,0.383,8.25,-0.156434465040231
16.922031,90.83333333,14.655,13.88833333,0.358291667,0.383,8.248,-0.139173100960065
16.795352,149.75,14.655,13.905,0.357583333,0.383,8.317,-0.121869343405147
16.904844,176.9166667,14.51958333,13.905,0.355166667,0.383,8.305,-0.104528463267653
16.821395,115.2083333,14.28416667,13.905,0.353,0.382041667,8.34,-0.0871557427476582
16.659969,75.83333333,14.1425,13.93833333,0.352208333,0.382,9.952,-0.0697564737441256
16.599048,115.4166667,14.00291667,13.955,0.351625,0.382,11.172,-0.0523359562429443
16.524072,65.79166667,13.97583333,13.955,0.350916667,0.382,10.608,-0.0348994967025016
16.385402,119.4583333,14.06333333,13.955,0.349791667,0.382,12.446,-0.0174524064372835
16.366242,77.08333333,14.02791667,13.955,0.349083333,0.3815,12.519,-1.83697019872103e-16
16.466763,80.29166667,14.01958333,13.955,0.349,0.381,12.759,0.0174524064372831
16.510273,101.875,14.11333333,13.955,0.348416667,0.381,12.489,0.0348994967025013
16.456764,62.95833333,14.23416667,13.955,0.348083333,0.381,11.998,0.0523359562429439
16.31433,114.7083333,14.27791667,13.955,0.349,0.381,11.783,0.0697564737441252
16.085184,97.91666667,14.09458333,13.955,0.348625,0.380625,14.671,0.0871557427476579
15.792195,103.8333333,13.96333333,13.955,0.348,0.38,13.067,0.104528463267653
15.44536,121.625,13.73625,13.955,0.348875,0.38,16.424,0.121869343405148
14.881217,44.41666667,13.42375,13.955,0.349083333,0.38,11.894,0.139173100960065
14.592068,109.0833333,13.19666667,13.94666667,0.351625,0.38,13.005,0.156434465040231
14.409447,105,12.84875,13.905,0.354416667,0.38,13.223,0.17364817766693
14.309456,62.54166667,12.50708333,13.89041667,0.356583333,0.379958333,12.585,0.190808995376544
14.183776,88.95833333,12.29666667,13.855,0.359916667,0.379,10.466,0.207911690817759
14.152222,108.5833333,12.10916667,13.81541667,0.36275,0.379,12.742,0.224951054343865
14.07829,104.5416667,11.90708333,13.77791667,0.364125,0.379,13.372,0.241921895599667
14.032034,96.91666667,11.69666667,13.73625,0.365,0.379,13.112,0.258819045102521
13.926475,105.4166667,11.51333333,13.68833333,0.365083333,0.379,12.238,0.275637355816999
13.743679,84.54166667,11.27166667,13.63416667,0.366,0.379,11.256,0.292371704722737
13.50858,35.08333333,11.11541667,13.57791667,0.366041667,0.379,9.146,0.309016994374947
13.455142,74.83333333,11.16541667,13.52375,0.367458333,0.379,12.365,0.325568154457156
13.398961,35.54166667,11.30291667,13.46958333,0.36925,0.379,11.229,0.342020143325668
13.250252,77.45833333,11.52375,13.42166667,0.377541667,0.379,12.976,0.3583679495453
13.126031,62.45833333,11.76541667,13.38833333,0.387291667,0.379,14.78,0.374606593415912
13.019355,54.16666667,11.90083333,13.355,0.392,0.379,16.745,0.390731128489273
12.495804,74.20833333,11.94458333,13.31333333,0.397708333,0.37975,15.711,0.406736643075801
12.362962,44.29166667,11.8675,13.29041667,0.399833333,0.38,14.924,0.4226182617407
12.304944,24.79166667,11.8675,13.255,0.401,0.380916667,16.253,0.438371146789077
12.104881,55.375,11.85708333,13.22583333,0.401,0.38125,14.848,0.453990499739547
11.944983,54.54166667,11.74041667,13.20083333,0.401833333,0.382,14.044,0.46947156278589
11.892428,20,11.70708333,13.155,0.402,0.3825,14.184,0.484809620246337
12.012119,22.29166667,11.805,13.13208333,0.402,0.383,14.911,0.5
11.925716,53.125,11.98208333,13.105,0.41025,0.383791667,15.59,0.515038074910054
11.831725,44.25,11.83625,13.08,0.412291667,0.385,15.101,0.529919264233205
11.99631,15.83333333,11.71125,13.00916667,0.414583333,0.38725,14.727,0.559192903470746
11.867754,22.33333333,11.805,12.99875,0.417666667,0.388666667,14.029,0.573576436351046
11.478068,50.58333333,11.74041667,12.955,0.419458333,0.390458333,14.107,0.587785252292473
10.94146,66.54166667,11.4925,12.93416667,0.420583333,0.392333333,13.98,0.601815023152048
10.737649,56.33333333,11.17791667,12.90083333,0.419125,0.394083333,13.061,0.615661475325659
10.569789,47.58333333,10.91541667,12.855,0.418125,0.395541667,12.58,0.629320391049838
10.520391,10.95833333,10.68833333,12.81125,0.422041667,0.396958333,11.84,0.642787609686539
10.347316,50.66666667,10.64041667,12.76333333,0.424416667,0.399666667,12.142,0.656059028990507
10.191738,55.25,10.52166667,12.71333333,0.422375,0.40175,12.018,0.669130606358858
10.042909,51.70833333,10.35083333,12.66333333,0.420041667,0.403375,11.776,0.681998360062498
9.956171,15.66666667,10.1925,12.61333333,0.418,0.404458333,11.845,0.694658370458997
9.938267,32.33333333,10.04666667,12.55708333,0.416541667,0.405125,12.268,0.707106781186547
9.866576,18.875,9.89875,12.49458333,0.415333333,0.406,12.015,0.719339800338651
9.747081,20.41666667,9.732083333,12.43833333,0.417791667,0.4065,10.954,0.731353701619171
9.574197,43.25,9.56125,12.37791667,0.422583333,0.407583333,10.869,0.743144825477394
9.530267,41.20833333,9.432083333,12.3175,0.421583333,0.409208333,12.906,0.754709580222772
9.485607,32.125,9.32375,12.24875,0.419083333,0.41,12.593,0.766044443118978
9.49236,32.33333333,9.2175,12.18416667,0.41675,0.410833333,12.06,0.777145961456971
9.440703,37.79166667,9.163333333,12.12166667,0.41425,0.411,11.515,0.788010753606722
9.373239,17.5,9.113333333,12.04666667,0.412291667,0.411,10.969,0.798635510047293
9.351225,34.45833333,9.04875,11.98208333,0.410125,0.411,10.457,0.809016994374947
9.315639,10.58333333,8.913333333,11.91958333,0.408333333,0.411,8.724,0.819152044288992
9.188939,41.83333333,8.934166667,11.84458333,0.408791667,0.411,10.552,0.829037572555041
9.06026,39.20833333,8.857083333,11.78208333,0.409,0.411,11.037,0.838670567945424
8.997039,11.83333333,8.619583333,11.71958333,0.40825,0.411,10.031,0.848048096156425
8.942644,13.29166667,8.373750083,11.64041667,0.409,0.411,10.919,0.857167300702112
8.812203,33.16666667,8.169583438,11.57375,0.407791667,0.411,10.668,0.866025403784438
8.723655,31.5,8.048750104,11.48833333,0.40675,0.411,10.243,0.874619707139396
8.616454,31.70833333,8.01125,11.41958333,0.4055,0.411,9.812,0.882947592858927
8.619914,24.95833333,8.090416979,11.33833333,0.403958333,0.411,9.354,0.891006524188368
8.591517,30.375,8.177916667,11.27375,0.4025,0.411,9.022,0.898794046299167
8.505589,6.291666667,8.250833333,11.20291667,0.40125,0.4105,7.502,0.90630778703665
8.379372,31.66666667,8.250833333,11.13625,0.401541667,0.41,9.645,0.913545457642601
8.340165,24.25,8.105000208,11.07375,0.40025,0.41,9.233,0.92050485345244
8.217903,22.25,8.055,11.005,0.398666667,0.41,8.379,0.927183854566787
7.953189,32.04166667,8.013333333,10.93833333,0.397541667,0.41,9.165,0.933580426497202
7.970146,3.666666667,7.955,10.87583333,0.396416667,0.41,9.433,0.939692620785908
7.478789,29.04166667,7.994583333,10.81333333,0.396,0.409416667,11.039,0.945518575599317
7.316445,28.375,7.844583258,10.74458333,0.396,0.409,10.911,0.951056516295154
7.295177,4.166666667,7.684166542,10.68,0.396375,0.409,13.119,0.956304755963036
7.003389,27.54166667,7.684166542,10.61958333,0.398666667,0.409,12.653,0.961261695938319
6.766005,15.70833333,7.569583296,10.54458333,0.400375,0.409,12.915,0.965925826289068
6.629217,26.75,7.365416604,10.48,0.404041667,0.409,11.785,0.970295726275996
6.501303,20.625,7.09874995,10.40916667,0.405583333,0.409,11.085,0.974370064785235
6.404914,13.5,6.97375,10.33208333,0.406416667,0.409,11.852,0.978147600733806
6.362152,23.95833333,7.005,10.26333333,0.407833333,0.409,10.805,0.981627183447664
6.541563,6.458333333,7.007083333,10.18625,0.408125,0.409,11.874,0.984807753012208
6.75446,3.291666667,7.184166617,10.12375,0.412541667,0.409,11.804,0.987688340595138
6.925595,6.375,7.532083246,10.06333333,0.41525,0.409083333,11.813,0.99026806874157
6.714267,27.79166667,7.746666667,10.00916667,0.416583333,0.41,10.981,0.992546151641322
