date,swt,v,lh,sh,strat,t,rh,sp,cc,ws,sr,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp,pev,q_gwlf,doc_gwlf,fdom
2017-10-03,22.637635,98387125.579891,-14.279535,-2.00691,0.148127,18.457500375,89.7027730833333,970.057914166667,50.5,3.98536635833333,115.583333333333,17.9762504166667,17.259584,17.58041825,18.963750875,0.3665,0.347791666666667,0.310833333333333,0.303,5.8,1.809138079,3.40992,2.72926,9.78114431818182
2017-10-04,22.610767,98148125.579891,-19.043714,-2.857556,0.147245,17.8866669166667,89.02905575,972.421070416667,94.4166666666667,4.48680385,64.75,17.3450005625,17.157500875,17.62,18.92,0.364583333333333,0.350375,0.315458333333333,0.303,0.5,1.162060185,3.34846,2.68328,9.6109744645979
2017-10-05,22.608034,97892125.579891,-36.898939,-4.293423,0.147137,19.3158337083333,84.66839825,969.2211575,67.3333333333333,4.67978193333333,166.25,18.370000375,17.8783337916667,17.6470835,18.8929166666667,0.351041666666667,0.349083333333333,0.317166666666667,0.303,0,2.659568148,3.28271,2.65672,9.01688376311189
2017-10-06,22.673367,98099125.579891,-11.670848,-1.463325,0.144161,18.9012507916667,87.913948875,966.614309166667,87.9583333333333,4.44525778333333,96,18.855417375,18.324167375,17.8179173333333,18.87,0.343,0.345625,0.316291666666667,0.303,1.2,1.544606781,3.23435,2.62926,8.97943638002622
2017-10-07,22.493998,98222125.579891,-44.953583,-7.066931,0.142561,14.6387503333333,74.9077421666667,969.8111875,53.25,5.35754865416667,114.333333333333,15.7700004166667,17.0325005,17.8825003333333,18.8408345,0.373333333333333,0.348333333333333,0.316,0.303,6.7,1.788672696,3.45727,2.71181,8.82377135598776
2017-10-08,22.481978,98387125.579891,-18.752175,-2.857638,0.141626,15.5283336666667,82.71729525,967.703985833333,8.54166666666667,4.71152780416667,174,14.7075001041667,15.3908335208333,17.62208375,18.820002,0.352375,0.34825,0.316791666666667,0.303208333333333,0,2.556622301,3.36522,2.67722,8.4978362652972
2017-10-09,22.403007,97440125.579891,-49.041611,-7.299912,0.137789,16.2825000208333,85.1552230416667,968.001098333333,43.0416666666667,4.811907075,140,15.5429170208333,15.6491666458333,17.3595842083333,18.7825005,0.342833333333333,0.344041666666667,0.316666666666667,0.3035,1.8,2.119430949,3.28846,2.64889,9.16128882211539
2017-10-10,22.285505,97563125.57989,-60.703617,-9.3888,0.137301,16.4179168333333,88.35193275,968.840717916667,73,5.05389807916667,115.708333333333,15.9929169375,16.3158335208333,17.238750625,18.7491670833333,0.343166666666667,0.342041666666667,0.318416666666667,0.304,0,1.786061272,3.22436,2.62553,8.92909594077797
2017-10-11,21.93954,97175625.579891,-205.659784,-28.088232,0.13425,16.911666875,83.8962434583333,970.310939583333,39.625,7.735513125,177.5,16.3095836041667,16.542917125,17.184583625,18.717917625,0.332625,0.338041666666667,0.317333333333333,0.304,0,2.668875772,3.16983,2.60685,8.36246049497378
2017-10-12,21.855425,96788125.579891,-93.924241,-12.945941,0.132251,17.5866668125,87.606188125,973.6872125,57.7916666666667,5.4405271125,155.166666666667,17.1137505833333,17.0908338333333,17.21166725,18.67,0.322791666666667,0.333875,0.317125,0.304,0,2.293321622,3.12277,2.59221,8.41496848229895
2017-10-13,21.905109,95933125.579891,-22.604336,-2.904936,0.129973,17.9991670833333,85.3339545833333,974.010940416667,35.5833333333333,4.97933698333333,172.791666666667,17.65750025,17.7012505,17.3304176666667,18.6408333333333,0.315,0.32975,0.317,0.304,0,2.564145158,3.0817,2.58091,8.82944002950175
2017-10-14,21.800795,96062125.57989,-42.411387,-5.935797,0.12821,17.542917125,87.28742675,974.971870416667,51.8333333333333,4.0995422625,113.166666666667,17.4700005416667,17.3929175416667,17.434583625,18.62,0.307708333333333,0.326291666666667,0.316916666666667,0.304,0,1.703566949,3.06447,2.55636,9.54952109921329
2017-10-15,21.563215,95781125.57989,-159.389249,-21.112207,0.125347,18.2887506875,86.6969694583333,975.499331666667,67.25,7.14436664583333,136.458333333333,17.9491668333333,17.50541725,17.4929174583333,18.578335,0.303666666666667,0.3225,0.316,0.304,0,2.0702395175,3.0498,2.53505,8.76725702032343
2017-10-16,21.470261,95142125.57989,-108.250688,-14.601523,0.25651,17.4054171041667,84.64384725,974.31292625,60.7083333333333,6.49201704166667,155.375,17.4512505625,17.6637504166667,17.58458475,18.570002,0.298166666666667,0.318333333333333,0.3155,0.303541666666667,0,2.308440025,3.03521,2.518,8.44743794252623
2017-10-17,21.269544,94018125.579891,-153.84737,-24.46978,0.250479,16.3137502291667,87.5930695416667,970.3705725,56.6666666666667,6.75923274166667,108.75,16.1741669583333,16.845000625,17.5908345,18.5366673333333,0.299458333333333,0.31525,0.3155,0.303125,1.1,1.606178394,3.02068,2.50435,8.09643653846154
2017-10-18,21.115281,93231125.579891,-125.189133,-19.379896,0.246296,16.3200002916667,86.309144875,963.038904166667,69.5416666666667,5.60480667916667,133.833333333333,16.228333625,16.2450003958333,17.461667,18.52,0.304583333333333,0.313125,0.315041666666667,0.303,5.1,1.940382442,3.00858,2.49147,9.87023476835665
2017-10-19,20.776176,93483125.579891,-175.217669,-34.2367,0.141831,14.2429164583333,97.63346175,958.75285125,98.9583333333333,8.0834647125,31.5,15.3908332083333,16.142916875,17.3512506666667,18.4908339166667,0.423666666666667,0.376,0.315458333333333,0.303,32.8,0.463615538,7.96851,3.94958,11.630564100743
2017-10-20,20.716614,94191125.579891,-13.158189,-1.906026,0.138682,16.6533337708333,86.9618187083333,965.846459583333,54.7916666666667,5.5669760875,119,16.3387502083333,16.155417,17.1991669166667,18.470001,0.405208333333333,0.405708333333333,0.322125,0.30375,0.5,1.752973613,6.91996,3.83007,12.4017730496066
